,Tweets
851,"['yet', 'try', 'popeye', 'going', 'covid', 'think', 'agree', 'even', 'mid', 'fried', 'chicken', 'make', 'people', 'feral']"
852,"['shutdown', 'pink', 'original', 'music', 'video', 'due', 'covid', 'film', 'original', 'one', 'bleached', 'blonde']"
853,"['covid', 'update', 'tried', 'smell', 'lavender', 'essential', 'oil', 'smell', 'tried', 'eucalyptus', 'oil', 'really', 'potent', 'stuff', 'smell', 'either', 'the', 'one', 'smell', 'little', 'wild', 'orange', 'smell', 'gone', 'hubby', 'fine']"
854,"['long', 'covid', 'they', 'become', 'different', 'problem', 'diabetes', 'insert', 'disease', 'abstracted', 'sars']"
855,"['had', 'daughter', 'tested', 'first', 'season', 'discovered', 'low', 'iron', 'infusion', 'she', 'every', 'during', 'covid', 'test', 'tested', 'even', 'lower', 'another', 'infusion', 'have', 'test']"
856,"['kinnporscheep', 'reaction', 'covid', 'sure', 'cry', 'last', 'cute']"
857,"['what', 'covid', 'isolation', 'election', 'week', 'ausvotes', 'covidau']"
858,"['is', 'organization', 'person', 'know', 'big', 'impact', 'community', 'do', 'know', 'someone', 'went', 'beyond', 'community', 'covid', 'pandemic', 'we', 'want', 'grand', 'marshal', 'nominate', 'amazing', 'people', 'today']"
859,"['homeless', 'since', 'covid', 'regular', 'sight', 'there', 'pervading', 'myth', 'poverty', 'possibly', 'exist', 'lucky', 'country', 'million', 'currently', 'living', 'poverty', 'line', 'examine', 'understanding', 'inequality']"
860,"['could', 'covid', 'person']"
861,"['effective', 'fully', 'heading', 'canada', 'longer', 'need', 'provide', 'entry', 'covid', 'test', 'result', 'call', 'customs', 'canada']"
862,"['say', 'covid', 'happening', 'alarming', 'rate', 'immunity', 'waning']"
863,"['know', 'covid', 'touchy', 'subject', 'lot', 'people', 'probably', 'tell', 'truth', 'much', 'money', 'people', 'made', 'crime', 'world', 'evil', 'serve', 'day']"
864,"['oh', 'sorry', 'significant', 'drop', 'self', 'employment', 'income', 'one', 'quarter', 'due', 'covid', 'qualified', 'times', 'it', 'millions', 'funds', 'replace', 'lost', 'income', 'it', 'total', 'grift', 'many']"
865,"['so', 'still', 'covid', 'death', 'see', 'problem', 'too', 'dumb']"
866,"['general', 'this', 'would', 'good', 'day', 'approve', 'vaccine', 'give', 'anything', 'tobe', 'sitting', 'covid', 'immunizeunders']"
867,"['maybe', 'read', 'article', 'suggesting', 'everyone', 'play', 'long', 'covid', 'roulette', 'then', 'start', 'comment', 'think']"
868,"['health', 'covid']"
869,"['cool', 'song', 'recent', 'covid', 'mostly', 'life', 'back', 'normal', 'yeah', 'got', 'the', 'gig', 'wait', 'see']"
870,"['top', 'story', 'people', 'long', 'covid', 'may', 'workplace', 'if', 'know', 'somebody', 'long', 'covid', 'share', 'link', 'common', 'see']"
871,"['the', 'issue', 'everyone', 'information', 'actually', 'true', 'what', 'trust', 'people', 'why', 'think', 'best', 'interest', 'heart', 'covid', 'literally', 'money']"
872,"['all', 'inadequate', 'ineffective', 'rapid', 'when', 'people', 'stop', 'madness', 'move', 'time', 'take', 'covid', 'focus', 'actually', 'treat', 'people', 'based', 'present']"
873,"['got', 'covid', 'prob']"
874,"['jane', 'superannuation', 'minister', 'turned', 'blind', 'eye', 'domestic', 'violence', 'forced', 'withdraw', 'super', 'covid', 'fund', 'perpetrator', 'think', 'lucky', 'said']"
875,"['if', 'you', 'need', 'covid', 'electro', 'static', 'stripped', 'upholstery', 'we', 'have', 'you', 'covered']"
876,"['no', 'covid']"
877,"['it', 'possible', 'mother', 'voice', 'going', 'getting', 'older', 'it', 'also', 'possible', 'covid', 'causing', 'voice', 'go', 'covid', 'medication', 'cause', 'voice']"
878,"['much', 'covid', 'days']"
879,"['wait', 'jump', 'treadmill', 'death', 'get', 'covid', 'either', 'know', 'anyone', 'healthy', 'dying', 'covid', 'talk', 'year', 'like', 'said', 'obedient', 'soldier', 'take', 'useless', 'jock', 'strap', 'face', 'want', 'continue']"
880,"['during', 'covid', 'everything', 'fast', 'tracked', 'he', 'everyone', 'days']"
881,"['does', 'anyone', 'know', 'get', 'touch', 'study', 'looking', 'people', 'never', 'contracted', 'covid']"
882,"['fever', 'amid', 'covid', 'outbreak']"
883,"['this', 'insanity', 'is', 'movie', 'covid', 'xi', 'what', 'going', 'china']"
884,"['need', 'take', 'covid', 'test', 'girl', 'get', 'carpet', 'hello']"
885,"['drew', 'art', 'inspired', 'drawing', 'covid', 'oh', 'art', 'art']"
886,"['salam', 'know', 'but', 'equally', 'missing', 'point', 'in', 'way', 'protecting', 'covid', 'protect', 'younger', 'risk', 'ill', 'health', 'would', 'care', 'sick', 'child']"
887,"['north', 'eight', 'new', 'covid', 'people', 'fever']"
888,"['stay', 'off', 'my', 'operating', 'table', 'episode', 'metabolic', 'health', 'covid']"
889,"['covid', 'was', 'hoax', 'covid']"
890,"['the', 'covid', 'capitulation']"
891,"['yes', 'understanding', 'normal', 'preventative', 'reduce', 'breeding', 'interrupted', 'covid', 'good', 'cold', 'dry', 'season', 'setting']"
892,"['covid', 'coming']"
893,"['no', 'one', 'care', 'covid', 'anyway']"
894,"['hope', 'get', 'feeling', 'better', 'soon', 'for', 'worth', 'three', 'week', 'booster', 'get', 'covid', 'all', 'three', 'sick']"
895,"['the', 'happening', 'three', 'days', 'topic', 'dead', 'covid', 'topic', 'dead', 'they', 'need', 'something', 'else', 'distract']"
896,"['treatment', 'covid']"
897,"['the', 'whole', 'covid', 'situation', 'people', 'like']"
898,"['how', 'better', 'record', 'inflation', 'lost', 'retirement', 'funds', 'police', 'border', 'crisis', 'war', 'no', 'baby', 'formula', 'record', 'covid', 'maybe', 'hat', 'ongoing', 'senseless', 'prior', 'administration']"
899,"['oh', 'great', 'normal', 'my', 'mother', 'voice', 'going', 'anyone', 'experienced', 'covid']"
900,"['daily', 'confirmed', 'covid', 'per', 'population', 'county', 'for', 'hi', 'latest', 'covid', 'our', 'analytics', 'team', 'analytics', 'data', 'covid', 'covid']"
901,"['every', 'time', 'husband', 'goes', 'always', 'longer', 'if', 'got', 'family', 'longer', 'she', 'might', 'flight', 'poor', 'service', 'she', 'might', 'gone', 'medical', 'care', 'get', 'go', 'got', 'covid']"
902,"['even', 'though', 'covid', 'factor', 'take', 'film', 'roll', 'episode', 'season', 'feel', 'bad', 'know', 'unrealistic', 'yet']"
903,"['number', 'patriot', 'wait', 'people', 'covid', 'going', 'hospital', 'dying', 'covid', 'what', 'happening']"
904,"['but', 'fine', 'misguided', 'confidence', 'odds', 'harmful', 'contract', 'covid', 'you', 'keep', 'telling', 'you', 'know', 'feel', 'better', 'hope', 'feel', 'better', 'get']"
905,"['how', 'get', 'covid', 'everything']"
906,"['why', 'covid', 'sore', 'knee', 'stop', 'spread']"
907,"['the', 'happen', 'long', 'covid', 'certainly', 'real', 'thing', 'way', 'whole', 'new', 'group', 'entire', 'identity', 'based', 'long', 'covid', 'no', 'physiological', 'evidence', 'said']"
908,"['leader', 'military', 'help', 'tackle', 'covid', 'outbreak', 'via', 'see', 'even', 'north', 'see', 'covid', 'can']"
909,"['my', 'manager', 'us', 'covid', 'my', 'feel', 'better']"
910,"['maybe', 'going', 'insane', 'covid', 'quarantine']"
911,"['you', 'also', 'derogatory', 'daughter', 'chronic', 'worked', 'throughout', 'pandemic', 'she', 'currently', 'covid']"
912,"['completely', 'pax', 'prevent', 'solve', 'long', 'covid', 'life', 'long', 'disability', 'versus', 'wearing', 'mask', 'hard', 'choice', 'people', 'get', 'qualified', 'instead', 'grift']"
913,"['fringe', 'not', 'necessarily', 'problem', 'still', 'evidence', 'tested', 'want', 'use', 'covid', 'they', 'necessarily', 'problem', 'but', 'might', 'it', 'experimental']"
914,"['you', 'need', 'take', 'covid', 'test']"
915,"['said', 'covid', 'kept', 'lost', 'many', 'guess', 'agree', 'certified', 'psychopath', 'nobody', 'minute', 'appalling']"
916,"['no', 'wasnt', 'it', 'death', 'someone', 'covid', 'time', 'which', 'people', 'still', 'need', 'know', 'people', 'still', 'able', 'get', 'infected']"
917,"['think', 'lot', 'people', 'forward', 'without', 'that', 'got', 'much', 'misinformation', 'covid', 'around', 'my', 'aunt', 'forwards', 'like', 'drinking', 'carrot', 'juice', 'cancer']"
918,"['these', 'booster', 'dangerous', 'unknown', 'long', 'term', 'side', 'effects', 'moreover', 'causing', 'covid', 'mutate', 'vaccine', 'resistant']"
919,"['if', 'half', 'good', 'would', 'leader', 'country', 'ever', 'seen', 'would', 'additional', 'covid', 'surviving', 'sleeve', 'guy', 'bell', 'done', 'obstacle', 'course']"
920,"['slightly', 'sick', 'covid', 'sort', 'relieved', 'still', 'sick']"
921,"['actually', 'great', 'immune', 'system', 'good', 'lord', 'made', 'compromise', 'getting', 'unapproved', 'shot', 'only', 'god', 'you', 'live', 'fear', 'believe', 'anything', 'covid', 'covid', 'god', 'worship', 'vaccine', 'altar', 'suffer', 'fool']"
922,"['back', 'air', 'tomorrow', 'st', 'flight', 'since', 'covid', 'like', 'forever', 'also', 'like', 'never', 'away']"
923,"['highest', 'case', 'world', 'non', 'covid', 'excess']"
924,"['felt', 'like', 'screaming', 'person', 'street', 'corner', 'people', 'get', 'uncomfortable', 'talking', 'covid', 'days', 'waiting', 'day', 'suddenly', 'prophet', 'conspiracy', 'theorist']"
925,"['that', 'elite', 'obvious', 'long', 'covid']"
926,"['fact', 'everyone', 'covid', 'death', 'die', 'look', 'fact', 'vaccine', 'work', 'still', 'work', 'precious', 'would', 'saved', 'people']"
927,"['you', 'act', 'like', 'heat', 'team', 'deal', 'covid', 'or', 'this', 'franchise', 'mode']"
928,"['yep', 'still', 'never', 'caught', 'covid']"
929,"['covid', 'train', 'station', 'context']"
930,"['covid', 'serious', 'fat', 'science', 'you', 'keep', 'talking']"
931,"['the', 'trump', 'agenda', 'wall', 'trade', 'agreement', 'china', 'infrastructure', 'overturn', 'blackmail', 'foreign', 'leader', 'overturn', 'election', 'show', 'completely', 'the', 'covid', 'response']"
932,"['guess', 'quadruple', 'vaccine', 'quadruple', 'booster', 'giving', 'covid', 'take', 'poison', 'clot', 'unless', 'something', 'track', 'or', 'overtime', 'kill']"
933,"['looking', 'presidential', 'it', 'like', 'covid', 'might', 'push', 'blue', 'is', 'assessment', 'correct', 'obviously', 'would', 'depend', 'candidate']"
934,"['how', 'got', 'covid', 'period', 'time']"
935,"['point', 'fact', 'never', 'gotten', 'covid', 'proof', 'either', 'superhuman', 'luck', 'natural', 'immunity']"
936,"['well', 'nothing', 'spread', 'covid', 'assume', 'think', 'dead']"
937,"['hey', 'interview', 'considering', 'high', 'number', 'aged', 'care', 'due', 'covid', 'moment']"
938,"['ever', 'since', 'covid', 'school']"
939,"['think', 'logically', 'inconsistent', 'you', 'understand', 'human', 'need', 'connection', 'refuge', 'drug', 'use', 'seem', 'please', 'correct', 'wrong', 'espouse', 'pro', 'restriction', 'approach', 'covid']"
940,"['them', 'got', 'covid']"
941,"['mass', 'shouting', 'covid', 'trend']"
942,"['check', 'pablo', 'of', 'covid']"
943,"['covid', 'us', 'method', 'works']"
944,"['why', 'why', 'they', 'control', 'presidency', 'house', 'senate', 'what', 'besides', 'giving', 'covid', 'money', 'police']"
945,"['north', 'nationwide', 'covid']"
946,"['covid', 'spread', 'alarming', 'pace', 'nationwide', 'daily', 'new', 'increasing', 'threefold', 'since', 'start']"
947,"['most', 'super', 'stuck', 'casual', 'work', 'able', 'get', 'super', 'give', 'make', 'eligible', 'receive', 'super', 'in', 'case', 'group', 'any', 'super', 'prob', 'drawn', 'covid']"
948,"['get', 'covid']"
949,"['but', 'spent', 'covid', 'research', 'also', 'ratio', 'negative', 'positive', 'research', 'massively', 'skewed', 'towards', 'positive', 'show', 'quality', 'come', 'even', 'neutral', 'undecided', 'conclusion']"
950,"['you', 'catch', 'covid', 'air', 'sure']"
951,"['wasting', 'money', 'posing', 'trillion', 'debt', 'covid']"
952,"['shanghai', 'reopen', 'shut', 'covid']"
953,"['truth', 'united', 'great', 'reset', 'covid', 'via']"
954,"['covid', 'survival', 'rate', 'damn', 'wish', 'taught', 'math', 'better', 'heart', 'disease', 'obesity', 'cancer', 'far', 'per', 'year', 'drunk', 'driving', 'we', 'shut', 'economy', 'em', 'you']"
955,"['know', 'spend', 'time', 'multiple', 'covid', 'together', 'immediately', 'hate', 'got', 'shiv', 'like', 'happening', 'every', 'time']"
956,"['since', 'covid', 'many', 'longer', 'attend', 'church', 'regularly', 'easier', 'stay', 'home', 'watch', 'service', 'yet', 'give', 'meeting', 'together', 'read', 'more']"
957,"['thinking', 'memorial', 'day', 'year', 'thinking', 'country', 'going', 'abortion', 'left', 'wing', 'crap', 'every', 'level', 'society', 'government', 'corruption', 'covid', 'inflation', 'work', 'ethic', 'our', 'did', 'not', 'fight', 'die', 'country', 'like']"
958,['covid']
959,"['why', 'is', 'covid', 'cover', 'up']"
960,"['she', 'sure', 'hope', 'unless', 'address', 'catastrophic', 'doctor', 'shortage', 'hospital', 'wait', 'lack', 'covid', 'cost', 'next', 'provincial', 'election']"
961,"['way', 'went', 'entire', 'pandemic', 'without', 'getting', 'covid', 'till', 'immune', 'system', 'feel', 'like']"
962,"['hard', 'time', 'military', 'carry', 'they', 'lots', 'they', 'singled', 'covid', 'that', 'ridiculous']"
963,"['tried', 'backpedal', 'talk', 'zinc', 'tried', 'tell', 'covid', 'positive', 'then', 'cough']"
964,"['take', 'action', 'stop', 'who', 'diabolical', 'global', 'pandemic', 'treaty', 'covid', 'news', 'pandemic']"
965,"['kamala', 'for', 'one', 'issue', 'economic', 'way', 'impact', 'pandemic', 'assist', 'covid', 'recovery', 'recovery', 'essential']"
966,"['yeah', 'badly', 'wish', 'death', 'tried', 'get', 'read', 'report', 'me', 'people', 'covid', 'would', 'encourage', 'protect', 'still', 'click', 'twitter', 'links', 'like', 'account', 'sorry']"
967,"['this', 'joke', 'either', 'covid']"
968,"['hi', 'covid', 'late', 'register', 'postal', 'vote', 'what', 'iso', 'vote', 'election', 'day', 'get']"
969,"['activity', 'end', 'covid', 'study']"
970,"['wrong', 'government', 'mob', 'told', 'people', 'claim', 'super', 'yo', 'able', 'survive', 'covid', 'this', 'current', 'government', 'big', 'paying', 'couple', 'looking', 'happy']"
971,"['via', 'open', 'letter', 'regarding', 'covid', 'vaccination', 'part', 'review', 'update', 'sarscov']"
972,"['think', 'every', 'person', 'lost', 'one', 'due', 'covid', 'sue', 'him', 'fox', 'news']"
973,"['why', 'million', 'dead', 'covid', 'hard', 'brains', 'understand']"
974,"['meanwhile', 'denial', 'complacency', 'false', 'covid', 'longer', 'threat', 'denial', 'get', 'rid', 'threat', 'worse']"
975,"['when', 'boss', 'man', 'dog', 'across', 'stage', 'time', 'told', 'people', 'inject', 'bleach', 'kill', 'covid', 'maybe', 'said', 'fine', 'people', 'sides']"
976,"['white', 'male', 'compassion', 'working', 'brain', 'id', 'country', 'qualify', 'replacement', 'most', 'believe', 'alive', 'covid', 'conspiracy']"
977,"['oh', 'bill', 'rest', 'system', 'think', 'fighting', 'covid', 'the', 'think', 'neither', 'work', 'what', 'follow', 'science']"
978,"['reg', 'reg', 'ax', 'covid', 'cost', 'status', 'government']"
979,"['yeah', 'they', 'campus', 'covid', 'policy']"
980,"['want', 'covid', 'gas', 'back']"
981,"['so', 'belief', 'current', 'inflation', 'comes', 'spending', 'covid', 'spending']"
982,"['yeah', 'like', 'he', 'said', 'got', 'jaded', 'caught', 'covid', 'rave', 'adopted', 'policy', 'like', 'not', 'testing', 'doesnt', 'mean', 'wont', 'would', 'unknowingly', 'getting', 'people', 'sick']"
983,"['maybe', 'covid', 'help', 'us', 'better', 'appreciate', 'like']"
984,"['the', 'new', 'target', 'vaccine', 'never', 'get', 'covid', 'infection', 'low', 'probability', 'happening', 'though']"
985,"['racking', 'brain', 'thinking', 'used', 'covid', 'lost', 'supply', 'ordered', 'supplement', 'cash', 'cow', 'fenugreek', 'free', 'fenugreek', 'cause', 'adverse', 'effects', 'less', 'milk', 'if', 'supplement', 'avoid']"
986,"['thought', 'cold', 'covid', 'still', 'well', 'anyone', 'afraid']"
987,"['flex', 'from', 'concert', 'on', 'that', 'very', 'day', 'still', 'sure', 'because', 'want', 'travel', 'perform', 'mean', 'sure', 'band', 'perform', 'due', 'covid', 'change', 'last', 'minute']"
988,"['keep', 'your', 'covid', 'away', 'from', 'him']"
989,"['because', 'side', 'bozo', 'covid', 'count']"
990,"['activity', 'end', 'covid', 'study']"
991,"['mornings', 'coalition', 'super', 'home', 'scheme', 'national', 'road', 'safety', 'week', 'are', 'drive', 'way', 'future', 'state', 'parliament', 'showdown', 'covid', 'breach', 'hough']"
992,"['covid', 'us', 'hate', 'true']"
993,"['donate', 'cousin', 'two', 'coma', 'due', 'covid', 'she', 'long', 'recovery', 'ahead']"
994,"['that', 'prerogative', 'mask', 'still', 'got', 'covid']"
995,"['how', 'reconcile', 'tracker', 'showing', 'exponential', 'growth', 'covid', 'community', 'tracker']"
996,"['old', 'man', 'said', 'tired', 'covid', 'finally', 'ended']"
997,"['that', 'remember', 'gold', 'standard', 'gave', 'us', 'late', 'saw', 'covid', 'go', 'ape']"
998,"['building', 'construction', 'industry', 'going', 'broke', 'so', 'protect', 'young', 'home', 'becoming', 'victim', 'his', 'government', 'allow', 'insolvent', 'business', 'trade', 'covid', 'young', 'people', 'become', 'victim', 'home', 'loss', 'super', 'con']"
999,"['with', 'flu', 'get', 'devastating', 'side', 'effects', 'happen', 'long', 'covid', 'my', 'son', 'fit', 'man', 'infected', 'ago', 'he', 'invalid', 'it', 'must', 'taken', 'seriously']"
1000,"['con', 'covid']"
1001,"['stupid', 'covid', 'see']"
1002,"['city', 'moth', 'mean', 'like', 'miss', 'day', 'test', 'without', 'someone', 'covid', 'person', 'quarantine', 'home', 'anyways', 'never', 'meant', 'meant', 'missing', 'day', 'test']"
1003,"['number', 'patriot', 'so', 'lied', 'why', 'would', 'lie', 'twitter', 'millions', 'people', 'dying', 'covid']"
1004,"['the', 'population', 'us', 'retirement', 'accelerated', 'covid', 'it', 'almost', 'every', 'industry', 'meanwhile', 'there', 'could', 'better', 'welcoming', 'country']"
1005,"['covid', 'year', 'dear', 'journal', 'we', 'screwed']"
